no,l,b,RA_1,DEC_1,RA(hms),DEC(dms),Name,Class,Rmag,B/Gmag,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,redshift,citation,redshift_citation,Xname,Rname,FIRST____flux(mJy),NVSS____flux(mJy),VLBI_flux__1.4GHz(mJy),VLBI_flux__1.6GHz(mJy),VLBI_flux__1.7GHz(mJy),VLBI_flux__2.3GHz(mJy),VLBI_flux__3GHz(mJy),VLBI_flux__4.3GHz(mJy),VLBI_flux__4.9GHz(mJy),VLBI_flux_5GHz(mJy),VLBI_flux__7.6GHz(mJy),VLBI_flux__8.3(mJy),VLBI_flux__8.4(mJy),VLBI_flux___8.6GHz(mJy),VLBI_flux__15GHz(mJy),VLBI_flux_22GHz(mJy),VLBI_flux__43GHz(mJy),VLBI_reference,notes
1611,47.320612,,84.765178,28.311192,13 14 28.97,+28 18 40.29,SDSS~J131428.97+281840.2,Q,21.3,24.4,23.46,24.38,21.29,19.84,19.62,0.64,0.64,0.05,0.03,0.07,4.821,2010AJ....139.2360S,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
1612,46.990819,,84.753289,28.284056,13 14 33.79,+28 17 02.60,QPQ6~J131433.79+281702.6,Q,20.9,23.1,23.59,23.15,20.96,20.42,20.44,0.65,0.25,0.05,0.05,0.15,4.434,2013ApJ...776..136P,2013ApJ...776..136P,,,0.14*,,,,,,,,,,,,,,,,,,
1613,57.523208,,84.201527,29.410822,13 15 39.12,+29 24 38.96,PSS~J1315+2924B,Q,24.1,0,,,,,,,,,,,4.18,2010ApJ...719.1672H,2010ApJ...719.1672H,,,0.141*,,,,,,,,,,,,,,,,,,
1614,57.522065,,84.199706,29.411389,13 15 39.60,+29 24 41.00,PSS~J1315+2924,Q,19.4,20.5,23.63,21.55,19.74,19.34,19.36,0.84,0.05,0.02,0.02,0.07,4.18,2001ASPC..225...52D,2001ASPC..225...52D,,,0.142*,,,,,,,,,,,,,,,,,,
1615,347.634390,,81.844379,21.200549,13 16 00.92,+21 12 01.98,SDSS~J131600.91+211201.9,Q,20.6,21.8,25.53,21.78,20.57,20.36,20.68,0.65,0.06,0.04,0.05,0.18,4.044,2014A&A...563A..54P,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
1616,323.359837,,72.360845,10.475780,13 16 08.14,+10 28 32.8,DELS J131608.14+102832.8,Q,,,,,,,,,,,,,6.35,2018arXiv181011926W,2018arXiv181011926W,,,0.152*,,,,,,,,,,,,,,,,,,
1617,109.389501,,71.149029,45.323891,13 16 08.89,+45 19 26.01,SDSS~J131608.89+451926.0,QR,21.6,24.2,24.34,24.17,21.62,21.07,21.34,1.1,0.44,0.09,0.09,0.32,4.275,2017A&A...597A..79P,2017A&A...597A..79P,,FIRST J131608.8+451925,1.43,,,,,,,,,,,,,,,,,,
1618,316.943835,,63.388288,1.196265,13 16 20.94,+01 11 46.55,SDSS~J131620.93+011146.5,Q,20.7,22.4,23.62,22.36,20.72,20.74,20.51,0.62,0.11,0.04,0.06,0.19,4.058,2012A&A...548A..66P,2017A&A...597A..79P,,,0.11*,,,,,,,,,,,,,,,,,,
1619,116.044918,,59.824454,56.963007,13 16 49.66,+56 57 46.82,SDSS~J131649.66+565746.8,Q,21,22.8,24.5,22.81,20.97,19.93,19.85,0.96,0.14,0.04,0.03,0.09,4.592,2005AJ....130..367S,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
1620,37.845313,,84.266520,27.472181,13 17 12.18,+27 28 19.85,SDSS~J131712.17+272819.8,Q,21.3,23.2,23.65,23.24,21.27,20.11,19.92,0.53,0.19,0.05,0.03,0.09,4.63,2010AJ....139.2360S,2017A&A...597A..79P,,,0.147*,,,,,,,,,,,,,,,,,,
1621,315.786913,,59.569937,-2.653611,13 17 20.78,-02 39 13.0,J131720.78-023913.0,Q,22.2,0,24.54,24.42,22.29,20.88,20.15,1.03,0.58,0.17,0.07,0.14,5.25,2017AJ....153..184Y,2017AJ....153..184Y,,,0.15*,,,,,,,,,,,,,,,,,,
1622,325.190994,,72.822840,11.092528,13 17 37.28,+11 05 33.10,SDSS~J131737.27+110533.1,Q,21.9,23.3,25.48,23.34,21.88,19.65,19.66,0.74,0.36,0.09,0.02,0.07,4.76,2017A&A...597A..79P,2017A&A...597A..79P,,,0.15*,,,,,,,,,,,,,,,,,,
1623,90.835995,,79.906218,35.525518,13 17 43.13,+35 31 31.86,PSS~J1317+3531,QX,19.1,20.7,25.69,21.8,19.49,19.27,19.02,0.44,0.05,0.02,0.02,0.04,4.379,1995AJ....110.2553K,2017A&A...597A..79P,CXOX J131743.1+353131,,0.132*,,,,,,,,,,,,,,,,,,
1624,353.695744,,81.995721,21.910300,13 18 08.45,+21 54 37.08,SDSS~J131808.44+215437.0,Q,20,21.9,24.65,21.87,20,19.61,19.44,0.91,0.06,0.03,0.03,0.06,4.225,2017A&A...597A..79P,2017A&A...597A..79P,,,0.138*,,,,,,,,,,,,,,,,,,
1625,85.837412,,80.806193,34.301564,13 18 14.03,+34 18 05.63,SDSS~J131814.02+341805.6,QR,20.7,24,23.87,23.94,20.63,19.07,18.84,0.64,0.25,0.03,0.02,0.04,4.821,2010AJ....139.2360S,2010AJ....139.2360S,,FIRST J131814.0+341805,3.1,,,,,,,,,,,,,,,,,,
1626,118.479024,,51.235228,65.658145,13 18 31.83,+65 39 29.32,SDSS~J131831.83+653929.3,Q,20.3,22,24,21.96,20.26,20.04,20.04,0.84,0.09,0.03,0.04,0.12,4.291,2017A&A...597A..79P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
1627,353.944038,,81.741444,21.766508,13 19 03.43,+21 45 59.43,SDSS~J131903.42+214559.4,QR,21.5,23.2,24.7,23.24,21.54,21.09,20.87,0.75,0.16,0.06,0.06,0.18,4.03,2014A&A...563A..54P,2017A&A...597A..79P,,FIRST J131903.4+214559,1.34,,,,,,,,,,,,,,,,,,
1628,324.985982,,71.521047,9.847500,13 19 11.33,+09 50 51.00,ULAS~J1319+0950,Q,22.8,0,24.69,24.77,24.17,22.9,20.11,0.88,0.51,0.44,0.31,0.1,6.127,2009A&A...505...97M,2009A&A...505...97M,,,0.139*,,,,,,,,,,,,,,,,,,
1629,52.260080,,83.573998,29.083704,13 19 12.15,+29 05 01.33,SDSS~J131912.15+290501.3,Q,19.7,20.8,24.17,21.67,20.38,20.1,20.21,0.8,0.05,0.03,0.04,0.12,4.047,2007AJ....134..102S,2017A&A...597A..79P,,,0.134*,,,,,,,,,,,,,,,,,,
1630,6.340289,,82.846457,23.754850,13 19 23.43,+23 45 17.46,SDSS~J131923.42+234517.4,Q,19.9,20.3,23.67,21.07,19.82,19.4,19.36,0.55,0.04,0.02,0.02,0.06,4.093,2010AJ....139.2360S,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
1631,333.048012,,76.421348,15.218056,13 19 29.23,+15 13 05.0,J131929.23+151305.0,Q,22.45,0,24.87,25.41,22.51,20.77,20.08,0.65,0.52,0.15,0.05,0.09,4.5,2017AJ....153..184Y,2017AJ....153..184Y,,,0.141*,,,,,,,,,,,,,,,,,,
1632,15.055403,,83.278037,24.889605,13 19 39.26,+24 53 22.58,SDSS~J131939.25+245322.5,Q,19.8,20.9,24.72,23.14,21.15,20.91,21.35,0.84,0.16,0.05,0.05,0.95,4.295,2014A&A...563A..54P,2017A&A...597A..79P,,,0.13*,,,,,,,,,,,,,,,,,,
1633,114.218914,,61.804202,54.838303,13 19 59.76,+54 50 17.89,SDSS~J131959.76+545017.8,Q,20.4,22.6,23.17,22.61,20.37,20.05,20.03,0.44,0.14,0.03,0.03,0.09,4.318,2005AJ....130..367S,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
1634,105.040316,,72.856724,43.264940,13 20 00.75,+43 15 53.78,SDSS~J132000.74+431553.7,Q,19.6,21.8,24.59,21.78,19.61,19.12,18.8,0.71,0.05,0.02,0.02,0.03,4.255,2017A&A...597A..79P,2017A&A...597A..79P,,,0.144*,,,,,,,,,,,,,,,,,,
1635,327.604691,,72.885501,11.408046,13 20 14.09,+11 24 28.96,SDSS~J132014.08+112428.9,Q,20,21.2,23.97,21.19,20.01,19.7,19.54,0.41,0.04,0.02,0.02,0.06,4.057,2007AJ....134..102S,2017A&A...597A..79P,,,0.208*,,,,,,,,,,,,,,,,,,
1636,326.677767,,72.029777,10.509813,13 20 28.45,+10 30 35.33,SDSS~J132028.44+103035.3,Q,21.4,23.7,24.44,23.75,21.35,20.92,20.63,1,0.29,0.06,0.05,0.16,4.23,2014A&A...563A..54P,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
1637,117.107936,,54.183302,62.608249,13 21 06.07,+62 36 29.70,SDSS~J132106.07+623629.6,Q,19.9,22,23.41,22.13,20.3,19.79,19.57,0.56,0.07,0.03,0.03,0.08,4.257,2005AJ....130..367S,2017A&A...597A..79P,,,0.153*,,,,,,,,,,,,,,,,,,
1638,319.243659,,62.565402,0.639359,13 21 10.82,+00 38 21.69,SDSS~J132110.81+003821.6,QX,21.6,23.6,24.72,23.64,21.56,20.08,20.12,0.83,0.34,0.08,0.04,0.11,4.729,2005AJ....130..367S,2017A&A...597A..79P,CXO J132110.8+003821,,0.15*,,,,,,,,,,,,,,,,,,
1639,337.597760,,77.313015,16.504188,13 21 22.97,+16 30 15.08,SDSS~J132122.97+163015.0,Q,18.9,22.4,24.83,21.84,19.64,19.19,19.06,0.83,0.06,0.02,0.03,0.04,4.365,2010AJ....139.2360S,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
1640,56.359809,,82.912168,29.746377,13 21 24.55,+29 44 46.96,SDSS~J132124.54+294446.9,Q,22.6,24.8,25.47,24.83,22.63,21,21.03,0.55,0.23,0.15,0.07,0.22,4.745,2017A&A...597A..79P,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
1641,333.530248,,75.560389,14.510332,13 21 34.37,+14 30 37.20,SDSS~J132134.37+143037.1,Q,20.7,22.3,23.14,22.26,20.71,20.64,21.06,0.32,0.09,0.04,0.05,0.28,4.129,2014A&A...563A..54P,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
1642,62.279849,,82.550668,30.576444,13 21 36.48,+30 34 35.20,SDSS~J132136.47+303435.1,Q,20.5,22.6,25.81,22.64,20.5,19.64,19.63,0.52,0.14,0.03,0.03,0.07,4.47,2010AJ....139.2360S,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
1643,38.507504,,83.092795,27.585608,13 22 28.96,+27 35 08.19,SDSS~J132228.96+273508.1,Q,19.6,20.5,25.38,20.87,19.39,19.08,18.99,0.62,0.03,0.02,0.02,0.04,4.141,2010AJ....139.2360S,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
1644,333.685538,,74.854311,13.905066,13 23 04.92,+13 54 18.24,SDSS~J132304.92+135418.2,Q,20.7,22,25.97,22.04,20.7,19.71,19.63,0.43,0.07,0.04,0.04,0.06,4.562,2010AJ....139.2360S,2017A&A...597A..79P,,,0.152*,,,,,,,,,,,,,,,,,,
1645,51.961274,,82.648933,29.298819,13 23 19.69,+29 17 55.75,J132319.69+291755.75,Q,21.74,0,24.21,24.42,21.78,19.77,19.97,0.82,0.57,0.1,0.04,0.11,4.92,2016ApJ...819...24W,2016ApJ...819...24W,,,0.146*,,,,,,,,,,,,,,,,,,
1646,334.581023,,74.936455,14.088220,13 23 46.05,+14 05 17.59,SDSS~J132346.05+140517.5,QX,18.7,20.9,23.06,20.26,18.99,18.85,18.9,0.4,0.03,0.02,0.03,0.05,4.067,2010AJ....139.2360S,2017A&A...597A..79P,CXO J132346.1+140516,,0.145*,,,,,,,,,,,,,,,,,,
1647,35.405124,,82.763156,27.205886,13 23 58.72,+27 12 21.19,SDSS~J132358.71+271221.1,Q,20.9,22.5,24.58,22.49,20.89,19.77,19.55,0.62,0.09,0.04,1.86,0.52,4.033,2010AJ....139.2360S,2017A&A...597A..79P,,,0.15*,,,,,,,,,,,,,,,,,,
1648,101.378218,,73.291591,42.431837,13 24 20.84,+42 25 54.61,SDSS~J132420.83+422554.6,Q,18.2,20.6,25.41,20.26,18.79,18.67,18.62,0.85,0.03,0.06,0.02,0.04,4.038,2017A&A...597A..79P,2017A&A...597A..79P,,,0.144*,,,,,,,,,,,,,,,,,,
1649,319.060555,,58.590680,-3.232833,13 24 47.26,-03 13 58.20,SDSS~J132447.26-031358.1,Q,19.8,21,22.69,21.51,19.96,19.79,19.65,0.32,0.06,0.02,0.03,0.08,4.046,2005AJ....130..367S,2017A&A...597A..79P,,,0.15*,,,,,,,,,,,,,,,,,,
1650,331.315107,,72.376045,11.391616,13 25 12.49,+11 23 29.82,87GB~13227+1139,QRX,19.4,22.1,26.44,22,19.39,19.2,18.86,0.28,0.07,0.02,0.02,0.04,4.418,2006ApJS..162...38A,2017A&A...597A..79P,CXO J132512.5+112329,FIRST J132512.4+112330,71.05,,,,,,,,,,,,,,,,,,"EVN proposal code:EG095, E17C009"
1651,323.375624,,65.076481,3.559925,13 25 21.65,+03 33 35.73,SDSS~J132521.65+033335.7,Q,18.7,20.8,23.68,20.36,19.13,18.87,18.71,0.59,0.03,0.02,0.02,0.04,4.025,2017A&A...597A..79P,2017A&A...597A..79P,,,0.144*,,,,,,,,,,,,,,,,,,
1652,9.477191,,81.459656,23.473284,13 25 36.25,+23 28 23.82,SDSS~J132536.24+232823.8,Q,21.3,24.5,25.39,24.54,21.3,19.82,19.74,0.57,0.53,0.06,0.02,0.07,4.79,2010AJ....139.2360S,2017A&A...597A..79P,,,0.134*,,,,,,,,,,,,,,,,,,
1653,334.219274,,73.670742,12.929595,13 25 54.12,+12 55 46.54,SDSS~J132554.11+125546.5,Q,18.9,21.2,25.08,20.5,19.15,18.82,18.72,1.01,0.03,0.03,0.02,0.04,4.164,2007AJ....134..102S,2017A&A...597A..79P,,,0.137*,,,,,,,,,,,,,,,,,,
1654,325.837699,,67.383702,6.064903,13 26 03.95,+06 03 53.65,SDSS~J132603.95+060353.6,Q,19.7,20.6,26.53,21.74,20.35,20.15,20.09,1.02,0.07,0.04,0.03,0.1,4.08,2010AJ....139.2360S,2017A&A...597A..79P,,,0.152*,,,,,,,,,,,,,,,,,,
1655,327.538721,,68.927441,7.732885,13 26 11.85,+07 43 58.39,PSS~J1326+0743,QX,17.4,20.3,24.12,19.54,17.71,17.52,17.41,0.68,0.02,0.01,0.02,0.02,4.115,2001ASPC..225...52D,2017A&A...597A..79P,CXO J132611.8+074358,,0.151*,,,,,,,,,,,,,,,,,,
1656,327.488297,,68.875866,7.678263,13 26 12.44,+07 40 41.75,SDSS~J132612.43+074041.7,QX,21.4,23.4,24.73,23.38,21.37,21.07,21.87,0.75,0.23,0.05,0.06,0.42,4.118,2017A&A...597A..79P,2017A&A...597A..79P,3XMM J132612.4+074042,,0.15*,,,,,,,,,,,,,,,,,,
1657,95.540139,,75.195166,39.998283,13 26 44.89,+39 59 53.82,SDSS~J132644.89+395953.8,Q,20.8,22.1,25.26,22.09,20.82,20.52,20.68,0.47,0.06,0.04,0.04,0.13,4.02,2012A&A...548A..66P,2017A&A...597A..79P,,,0.142*,,,,,,,,,,,,,,,,,,
1658,113.508664,,58.916120,57.543992,13 27 41.32,+57 32 38.37,PSO~J201.9222+57.5440,Q,24.99,24.33,22.99,24.14,24.96,23.25,20.49,0.53,0.46,0.63,0.41,0.14,5.74,2016ApJS..227...11B,2016ApJS..227...11B,,,0.141*,,,,,,,,,,,,,,,,,,
1659,103.488863,,70.471934,45.258056,13 27 49.05,+45 15 29.00,SDSS~J132749.05+451529.0,Q,21,22.4,24.52,22.41,20.99,20.78,20.68,0.73,0.08,0.04,0.05,0.14,4.116,2017A&A...597A..79P,2017A&A...597A..79P,,,0.134*,,,,,,,,,,,,,,,,,,
1660,14.593563,,81.219497,24.072712,13 27 57.82,+24 04 21.76,SDSS~J132757.81+240421.7,Q,20.7,23,25.27,22.95,20.72,19.83,19.7,0.78,0.13,0.03,0.03,0.06,4.447,2010AJ....139.2360S,2017A&A...597A..79P,,,0.139*,,,,,,,,,,,,,,,,,,
1661,356.360389,,79.277527,20.448358,13 28 08.54,+20 26 54.09,SDSS~J132808.53+202654.0,Q,21.1,23.1,25.74,23.05,21.07,19.94,19.86,0.83,0.16,0.06,0.03,0.08,4.618,2010AJ....139.2360S,2017A&A...597A..79P,,,0.135*,,,,,,,,,,,,,,,,,,
1662,337.068698,,73.908162,13.528945,13 28 15.70,+13 31 44.20,SDSS~J132815.69+133144.2,QR,21.4,22.3,22.59,22.25,21.39,21.11,21.06,0.58,0.09,0.06,0.07,0.25,4.073,2017A&A...597A..79P,2017A&A...597A..79P,,FIRST J132815.6+133144,1.95,,,,,,,,,,,,,,,,,,
1663,102.540005,,70.885246,44.750066,13 28 25.17,+44 45 00.24,SDSS~J132825.16+444500.2,Q,22.3,24.9,24.22,24.92,22.29,20.03,20.35,0.8,0.45,0.1,0.03,0.11,4.81,2007AJ....134..102S,2017A&A...597A..79P,,,0.126*,,,,,,,,,,,,,,,,,,
1664,90.863657,,76.289304,38.443917,13 28 25.28,+38 26 38.10,SDSS~J132825.28+382638.1,Q,20,23.5,23.33,21.99,20.62,20.41,20.29,0.43,0.06,0.03,0.04,0.11,4.097,2012A&A...548A..66P,2017A&A...597A..79P,,,0.133*,,,,,,,,,,,,,,,,,,
1665,321.392801,,59.111051,-2.411574,13 28 53.66,-02 24 41.67,SDSS~J132853.66-022441.6,Q,21.1,23.2,25.71,23.38,21.2,19.86,19.68,0.71,0.37,0.06,0.03,0.09,4.694,2005AJ....130..367S,2010AJ....139.2360S,,,0.142*,,,,,,,,,,,,,,,,,,
1666,330.682130,,69.778761,8.953862,13 28 56.68,+08 57 13.90,SDSS~J132856.67+085713.9,Q,21.4,24.4,24.17,24.36,21.42,19.88,19.01,0.71,0.4,0.06,0.03,0.04,4.155,2017A&A...597A..79P,2017A&A...597A..79P,,,0.138*,,,,,,,,,,,,,,,,,,
1667,70.848081,,80.007235,32.954124,13 28 59.73,+32 57 14.85,SDSS~J132859.73+325714.8,Q,20.7,22.3,24.14,22.34,20.67,20.21,20.05,0.76,0.08,0.03,0.03,0.09,4.119,2007AJ....134..102S,2017A&A...597A..79P,,,0.114*,,,,,,,,,,,,,,,,,,
1668,13.437936,,80.788965,23.738537,13 29 23.41,+23 44 18.73,SDSS~J132923.41+234418.7,Q,20.5,22.3,24.15,22.33,20.47,20.07,19.85,0.76,0.08,0.03,0.03,0.07,4.39,2010AJ....139.2360S,2017A&A...597A..79P,,,0.14*,,,,,,,,,,,,,,,,,,
1669,349.949088,,77.192276,18.066990,13 30 43.48,+18 04 01.16,SDSS~J133043.47+180401.1,Q,22.7,24.2,24.32,24.24,22.67,21.22,21.01,0.87,0.44,0.15,0.07,0.19,4.889,2014A&A...563A..54P,2017A&A...597A..79P,,,0.147*,,,,,,,,,,,,,,,,,,
1670,326.207504,,63.976287,2.926543,13 31 25.57,+02 55 35.55,SDSS~J133125.56+025535.5,Q,21.5,23.4,24.18,23.4,21.52,20.25,20.23,0.85,0.25,0.08,0.04,0.13,4.728,2005AJ....130..367S,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
1671,324.134347,,61.285705,0.072533,13 31 27.82,+00 04 21.12,2SLAQ~J133127.82+000421.1,Q,20.9,22.6,24.76,22.66,20.89,20.87,20.84,0.66,0.12,0.04,0.05,0.21,4.191,2009MNRAS.392...19C,2017A&A...597A..79P,,,0.142*,,,,,,,,,,,,,,,,,,
1672,99.075786,,71.809468,43.416200,13 31 28.64,+43 24 58.32,SDSS~J133128.64+432458.3,Q,20.3,21.6,23.31,21.59,20.31,20.06,20.32,0.53,0.06,0.03,0.03,0.14,4.025,2005AJ....130..367S,2017A&A...597A..79P,,,0.144*,,,,,,,,,,,,,,,,,,
1673,321.299441,,56.621621,-4.814167,13 31 30.87,-04 48 51.00,BRI~1328-0433,Q,19.1,21.4,,,,,,,,,,,4.217,1996AJ....111.1816K,1996ApJ...468..121S,,,0.148*,,,,,,,,,,,,,,,,,,
1674,105.678526,,67.072770,48.682768,13 31 45.23,+48 40 57.96,SDSS~J133145.22+484057.9,Q,20.5,22.1,23.54,22.13,20.5,20.1,20.21,0.64,0.08,0.04,0.04,0.16,4.158,2017A&A...597A..79P,2017A&A...597A..79P,,,0.132*,,,,,,,,,,,,,,,,,,
1675,330.904785,,68.188770,7.544674,13 31 56.31,+07 32 40.83,SDSS~J133156.30+073240.8,Q,21,23.2,25.84,23.14,20.96,20.01,19.84,0.45,0.16,0.04,0.03,0.09,4.58,2010AJ....139.2360S,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
1676,111.171018,,60.672851,55.518062,13 32 03.87,+55 31 05.02,SDSS~J133203.86+553105.0,Q,20.7,23,24.63,23.03,20.74,19.23,19.3,0.93,0.17,0.04,0.03,0.05,4.738,2005AJ....130..367S,2017A&A...597A..79P,,,0.134*,,,,,,,,,,,,,,,,,,
1677,326.896993,,64.224184,3.265641,13 32 11.90,+03 15 56.31,SDSS~J133211.90+031556.3,Q,20.8,23,24.33,22.95,20.83,19.29,19.32,0.93,0.59,0.11,0.04,0.09,4.665,2017A&A...597A..79P,2017A&A...597A..79P,,,0.149*,,,,,,,,,,,,,,,,,,
1678,84.214228,,76.846703,37.015933,13 32 30.67,+37 00 57.36,SDSS~J133230.66+370057.3,Q,19.8,19,23.77,21.53,19.95,19.5,19.5,0.63,0.05,0.03,0.03,0.08,4.33,2010AJ....139.2360S,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
